id	japanese	translation
MAP40_e44_p1_38	騎士団長は私だ！命令には従ってもらう！	I am the Knight Commander! You will obey my orders!
MAP40_e44_p1_48	サクソン殿…！	Lord Saxon...!
MAP40_e44_p1_51	…兵は割けませんな。	...I cannot spare the soldiers.
MAP40_e44_p1_54	なんだと…！？	What...!?
MAP40_e44_p1_57	野盗の数が多いのです。	There are too many bandits.
MAP40_e44_p1_58	いま兵を減らすと、こちらが押されます…。	If we thin our ranks now, we'll be overwhelmed...
MAP40_e44_p1_6	ええい！なんだ、この忙しいときに！！	Bah! What now, at such a busy time!!
MAP40_e44_p1_61	あなたは…見殺しにするというのか…	You... you'd let them die...
MAP40_e44_p1_62	それも私のことが憎いからか!？	Because you hate me that much!?
MAP40_e44_p1_65	なにを…　この場を乗り切ってからであれば…	What—... if we survive this moment...
MAP40_e44_p1_68	あのひとたちだって、我々が守るべき市民！	Those people are citizens we're sworn to protect!
MAP40_e44_p1_69	それなのに、見殺しにするというのだな…	And yet you'd abandon them...
MAP40_e44_p1_70	あなたは…　私憎さに…！！	Because you loathe me...!!
MAP40_e44_p1_75	そんなに心配ならば、お前が行けばよかろう！	If you're so worried, go yourself!
MAP40_e44_p1_77	その風の紋章の力で、疾風となり、	Become a gale with the Wind Crest's power
MAP40_e44_p1_78	ひとりで助けに行かれればよい！！	and go save them all on your own!!
MAP40_e44_p1_81	何を…バカな…	What... Don't be absurd...
MAP40_e44_p1_86	兵は割けん…	I can't spare the soldiers...
MAP40_e44_p1_87	割けんのだ………	I can't......
MAP40_e44_p1_9	東の森に煙が…	Smoke in the eastern forest...
MAP40_e44_p1_90	…くっ	...Hmph
MAP40_e5_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP41_e22_p0_10	ことはよく覚えている…	I remember it all too well...
MAP41_e22_p0_12	紋章よ、輝いてくれ、	Crest, shine for me,
MAP41_e22_p0_13	風のエレメントの力で、俺を疾風にしてくれ	turn me into a gale with the Wind Element's power
MAP41_e22_p0_14	…ってな	...is what I prayed.
MAP41_e22_p0_17	勿論、紋章は少しも輝かなかった。	Of course, the crest didn't shine at all.
MAP41_e22_p0_30	これが、俺の、おとぎ話に翻弄された一生さ。	That is my life—tossed about by fairy tales.
MAP41_e22_p0_39	何が紋章だ…　継承者だ………	A crest, my foot... an inheritor......
MAP41_e22_p0_41	俺には何も守れない…	I can't protect a thing...
MAP41_e22_p0_42	俺には何もない……	I have nothing......
MAP41_e22_p0_44	こんな…こんなもの………！！	This... this thing......!!
MAP41_e22_p0_5	そこからどうやって家までたどり着いたのか…	How I made it home from there...
MAP41_e22_p0_52	そのとき、ヤケになった俺は、自らの左手を	In my desperation, I swung my sword, trying to
MAP41_e22_p0_53	斬り落とそうと、剣を振り下ろした。	hack off my own left hand.
MAP41_e22_p0_55	だが、俺の左手は何度斬りつけても、	But no matter how many times I struck,
MAP41_e22_p0_56	切り落とされてはくれなかったんだ。	my left hand refused to come off.
MAP41_e22_p0_58	血は流れる、痛みもある…	Blood flowed, and it hurt...
MAP41_e22_p0_59	それなのに、左手はつながったままだった。	and yet the hand stayed attached.
MAP41_e22_p0_6	それはいまだに、よく覚えていないんだが…	I still don't remember this clearly, but...
MAP41_e22_p0_8	走りながら、野盗を何人か斬って…	As I ran, I cut down several bandits...
MAP41_e22_p0_9	その間ずっと、左手の紋章に祈り続けていた	all the while praying to the crest on my left hand.
MAP41_e8_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP42_e10_p0_10	どうもいきなり失礼しました…。	Forgive me for the sudden intrusion...
MAP42_e10_p0_11	もし見つけられましたら、教えてください。	If you find him, please let me know.
MAP42_e10_p0_12	相応のお礼は必ずさせていただきます。	I will surely reward you handsomely.
MAP42_e10_p0_2	ぶしつけに失礼ですが…	Pardon my rudeness, but...
MAP42_e10_p0_3	あなたは耳の長い男を見たことが	have you ever seen a man with long ears
MAP42_e10_p0_4	ありませんか？	around here?
MAP42_e3_p0_10	あいよー　少しだけ待ってってねー！	Coming right up—just wait a sec!
MAP42_e3_p0_14	お腹いっぱい食べて、みんなのＨＰが回復した！	Everyone ate their fill and recovered HP!
MAP42_e3_p0_18	もうお腹いっぱいなのー？	Full already?
MAP42_e3_p0_19	まだまだだなー　また来てね！	Not done yet—come again!
MAP42_e3_p0_2	いろんなカレーや串焼きがあるよー	We've got all kinds of curry and skewers~
MAP42_e3_p0_24	お金が足りないじゃないの！	You don't have enough money!
MAP42_e3_p0_25	ちゃんとお金持ってきてから話かけて！	Come talk to me after you've brought enough money!
MAP42_e3_p0_3	お腹いっぱい食べてってねー	Eat your fill now~
MAP42_e3_p0_32	じゃあ何しに来たの！	Then why did you come!
MAP42_e3_p0_33	邪魔だから出てってー！	You're in the way—get out!
MAP42_e3_p0_4	全員分で50Gでいいよー！	50G for everyone, alright!
MAP42_e4_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP42_e5_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP42_e6_p0_2	ちーっす！　メシ中っすわ。	Yo! Mid-meal here.
MAP42_e6_p0_3	いやー兵隊になってからは毎日ここのメシ	Man, ever since joining the army, eating here every day
MAP42_e6_p0_4	食えるんでサイコーっすわ！	is the best!
MAP42_e7_p0_2	カレーばっかり食ってて飽きないかって？	Bored of eating curry all the time, you ask?
MAP42_e7_p0_3	いや、あんたカレーが何種類あると思ってる？	No, how many kinds of curry do you think there are?
MAP42_e7_p0_4	ほぼ無限だから、飽きるとかじゃないんだよ	Practically infinite—boredom isn't a factor.
MAP42_e8_p0_2	いやー　フレイムは食事もうまいが、	Man, Flame's food is great,
MAP42_e8_p0_3	酒もうまいですなー！この世の天国ですよ！	and the drink too! It's heaven on earth!
MAP42_e8_p0_4	ある程度お金のある人間にとってはね！	For those with a bit of money, that is!
MAP42_e9_p0_2	最近スパイスの買い付けに来る商人が増えて、	Lately more merchants come to buy spices,
MAP42_e9_p0_3	実入りがいいんだ。　こうしてたまには	so business is good. Every so often,
MAP42_e9_p0_4	いいモノ食えるようになったんだよねー	I can even afford the good stuff now.
MAP43_e3_p0_12	もういいのか…？	That's all...?
MAP43_e3_p0_13	ふーん、価値の分かる人間かどうか…	Hmm, whether you know value when you see it...
MAP43_e3_p0_14	次の機会にまた判断させてもらうよ。	I'll judge again next time.
MAP43_e3_p0_2	ほう…この店に客が来るとは珍しい。	Oh... a customer in this shop, how rare.
MAP43_e3_p0_3	みな貧乏人ばかりで、うちの価値のわかる	Everyone's so poor, so few people
MAP43_e3_p0_4	人間が少ないからな…。さあ、見てって…。	appreciate our goods... Go on, take a look...
MAP43_e4_p0_2	ほわわえ…	Whoa...
MAP43_e4_p0_3	どれも飲んだら若返りそうな薬じゃあ…	These medicines look like they'd make you young again...
MAP44_e3_p0_10	はい、ありがとさん。	Yes, thank you kindly.
MAP44_e3_p0_11	またおいでー	Come again~
MAP44_e3_p0_2	え、客？	Huh, a customer?
MAP44_e3_p0_3	びっくりしたー　え？	You startled me— huh?
MAP44_e3_p0_4	大丈夫、ここ道具屋。	No worries, this is the item shop.
MAP44_e3_p1_12	はい、ありがとさん。	Yes, thank you kindly.
MAP44_e3_p1_13	またおいでー	Come again~
MAP44_e3_p1_2	え、客？	Huh, a customer?
MAP44_e3_p1_3	びっくりしたー　え？	You startled me— huh?
MAP44_e3_p1_4	大丈夫、ここ道具屋。	No worries, this is the item shop.
MAP44_e4_p0_2	うむう　ゴミしか売ってないなあ…	Hmm, only junk on sale here...
MAP44_e5_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP44_e6_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP44_e7_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP45_e10_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP45_e11_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP45_e12_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP45_e13_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP45_e6_p0_14	さすがはお金持ちの異国の方！	As expected of a wealthy foreigner!
MAP45_e6_p0_15	至福のひとときをお過ごしくださいー！	Enjoy a blissful time—!
MAP45_e6_p0_2	ハーイ　異国の方たちー！	Hii, visitors from foreign lands!
MAP45_e6_p0_23	お目覚めですかー？	Aroused from your slumber?
MAP45_e6_p0_24	ぜひぜひまたご宿泊くださいませー！	Do please stay with us again!
MAP45_e6_p0_28	おまえら金持ってないじゃん	So you lot don't have any money, huh.
MAP45_e6_p0_3	あなた方の為の高級ホテルへようこそ！	Welcome to the luxury hotel prepared just for you!
MAP45_e6_p0_34	なんだ　金持ちじゃないのか	What, not rich after all?
MAP45_e6_p0_40	そうですね、まだ日も高いですしねー！	Right, the sun's still high too, isn't it!
MAP45_e6_p0_41	またのお越しをお待ちしておりますよ！	We await your next visit!
MAP45_e6_p0_8	こんなに素敵なホテルが一泊200Ｇです！	A wonderful hotel like this is just 200G a night!
MAP45_e6_p0_9	勿論ご宿泊ですよね？	You'll be staying, of course?
MAP45_e7_p0_2	………なんだよこれ、うますぎだろ	......What is this, it's way too good.
MAP45_e7_p0_3	ここの飯うますぎだよ！！	The food here is amazing!!
MAP45_e7_p0_4	来年またお金貯めて来る！！	I'll save up and come back next year!!
MAP45_e8_p0_2	仕事で来たのだけれど…	I came for work, but...
MAP45_e8_p0_3	外は暑過ぎて、ちょっとここを出る気に	it's so hot outside, I just can't bring myself
MAP45_e8_p0_4	なれないんだよね…	to leave here...
MAP45_e9_p1_2	俺は任務中で忙しいんだ！	I'm busy on a mission!
MAP45_e9_p1_3	これも偵察！　カレーうめええええ！！！！	This is reconnaissance too! And the curry is delicious—!!!!
MAP45_e9_p1_4	もっと情報を集めないと！！！！！	I need to gather more intel!!!!!
MAP46_e3_p0_14	ちゃんと手入れをしろよ…。	Take good care of it...
MAP46_e3_p0_15	いい武器は一生物だ…。	A good weapon lasts a lifetime...
MAP46_e3_p0_2	…客か。	...A customer.
MAP46_e3_p1_14	ちゃんと手入れをしろよ…。	Take good care of it...
MAP46_e3_p1_15	いい武器は一生物だ…。	A good weapon lasts a lifetime...
MAP46_e3_p1_2	…客か。	...A customer.
MAP47_e4_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP47_e5_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP47_e6_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP47_e7_p0_1	持ち出して役に立つようなものは何も見つけられなかった…	There was nothing worth taking with us...
MAP47_e8_p0_1	『龍の涙』	"""The Dragon's Tear"""
MAP47_e8_p0_10	その美しさは妖しいほどで、見る者を必ず魅了するという。	Its beauty is bewitching, said to captivate all who see it.
MAP47_e8_p0_11	しかし、話に聞くばかりで、現存するものは存在しない。	Yet it exists only in tales; none remain in the world.
MAP47_e8_p0_12	もしかするとそれには、その宝石にまつわる一種の伝説が	Perhaps that is because of a certain legend
MAP47_e8_p0_13	関係しているのかも知れない。	surrounding the gem.
MAP47_e8_p0_15	龍の涙には、握りしめて三日三晩祈ると愛する死者を	It is said that if you grip a Dragon's Tear and pray for three days and nights,
